observation,feature,newnn_class,probability,new_value
1,smooth,0,0.029713223,2.362535864872416
1,smooth,0,0.029734276,2.3808550497073626
1,smooth,0,0.029755373,2.399174234542308
1,smooth,0,0.029776476,2.4174934193772546
1,smooth,0,0.02979759,2.4358126042122
1,smooth,0,0.029818708,2.4541317890471466
1,smooth,0,0.029839853,2.472450973882092
1,smooth,0,0.029861014,2.4907701587170386
1,smooth,0,0.029882189,2.509089343551984
1,smooth,0,0.029903373,2.527408528386931
1,smooth,0,0.029924577,2.5457277132218756
1,smooth,0,0.029945804,2.5640468980568225
1,smooth,0,0.02996702,2.582366082891768
1,smooth,0,0.029988281,2.6006852677267145
1,smooth,0,0.030009525,2.61900445256166
1,smooth,0,0.030030811,2.6373236373966065
1,smooth,0,0.030052096,2.655642822231552
1,smooth,0,0.030073399,2.6739620070664984
1,compact,0,0.027796675,-1.3469688822140573
1,compact,0,0.027752269,-1.328588382095304
1,compact,0,0.02752957,-1.3102078819765512
1,compact,0,0.027308598,-1.291827381857798
1,compact,0,0.027089372,-1.2734468817390447
1,compact,0,0.02687945,-1.255066381620292
1,compact,0,0.026675278,-1.236685881501539
1,compact,0,0.026472611,-1.2183053813827855
1,compact,0,0.026271451,-1.1999248812640328
1,compact,0,0.026071772,-1.1815443811452797
1,compact,0,0.02587358,-1.163163881026527
1,compact,0,0.025676839,-1.1447833809077737
1,compact,0,0.02548156,-1.1264028807890205
1,compact,0,0.02528773,-1.1080223806702671
1,compact,0,0.025095334,-1.0896418805515145
1,compact,0,0.024904365,-1.0712613804327613
1,compact,0,0.024714814,-1.0528808803140084
1,compact,0,0.024526674,-1.0345003801952553
1,compact,0,0.024339925,-1.016119880076502
1,compact,0,0.024154574,-0.9977393799577492
1,compact,0,0.02397059,-0.979358879838996
1,compact,0,0.023787962,-0.960978379720243
1,compact,0,0.023606712,-0.94259787960149
1,compact,0,0.0234268,-0.9242173794827367
1,compact,0,0.023248222,-0.9058368793639836
1,compact,0,0.023070985,-0.8874563792452307
1,compact,0,0.022895051,-0.8690758791264775
1,compact,0,0.022720447,-0.8506953790077245
1,compact,0,0.022547137,-0.8323148788889715
1,compact,0,0.022388428,-0.8139343787702183
1,compact,0,0.022235751,-0.7955538786514655
1,compact,0,0.022084076,-0.7771733785327123
1,compact,0,0.021933405,-0.7587928784139591
1,compact,0,0.021783767,-0.7404123782952063
1,compact,0,0.021635111,-0.7220318781764531
1,compact,0,0.021487448,-0.7036513780577001
1,compact,0,0.021340776,-0.6852708779389471
1,compact,0,0.021195075,-0.6668903778201938
1,compact,0,0.021050353,-0.6485098777014409
1,compact,0,0.020906586,-0.6301293775826879
1,compact,0,0.020705884,-0.6117488774639348
1,compact,0,0.02046328,-0.5933683773451817
1,compact,0,0.020223454,-0.5749878772264286
1,compact,0,0.019986384,-0.5566073771076755
1,compact,0,0.019752033,-0.5382268769889225
1,compact,0,0.01952038,-0.5198463768701695
1,compact,0,0.019291392,-0.5014658767514164
1,compact,0,0.01906503,-0.4830853766326632
1,compact,0,0.018841278,-0.4647048765139103
1,compact,0,0.018642325,-0.4463243763951572
1,compact,0,0.01851356,-0.4279438762764041
1,compact,0,0.018385654,-0.40956337615765104
1,compact,0,0.018178005,-0.391182876038898
1,compact,0,0.017949216,-0.3728023759201449
1,compact,0,0.017723246,-0.35442187580139184
1,compact,0,0.017500086,-0.3360413756826388
1,compact,0,0.017279672,-0.3176608755638857
1,compact,0,0.017061992,-0.29928037544513275
1,compact,0,0.016847007,-0.2808998753263796
1,compact,0,0.016634678,-0.2625193752076265
1,compact,0,0.016424987,-0.24413887508887355
1,compact,0,0.01621789,-0.2257583749701204
1,compact,0,0.016013376,-0.2073778748513673
1,compact,0,0.015811387,-0.18899737473261438
1,compact,0,0.015611901,-0.17061687461386119
1,compact,0,0.01541491,-0.1522363744951081
1,compact,0,0.015220358,-0.13385587437635518
1,compact,0,0.015028217,-0.115475374257602
1,compact,0,0.014838472,-0.09709487413884889
1,compact,0,0.014651079,-0.07871437402009596
1,compact,0,0.014466033,-0.06033387390134282
1,compact,0,0.014283283,-0.04195337378258969
1,compact,0,0.014102803,-0.023572873663836764
1,compact,0,0.013924577,-0.0051923735450836155
1,compact,0,0.013748564,0.013188126573669525
1,compact,0,0.013574755,0.03156862669242244
1,compact,0,0.013403111,0.04994912681117559
1,compact,0,0.013233609,0.06832962692992871
1,compact,0,0.01306622,0.08671012704868163
1,compact,0,0.012900919,0.1050906271674348
1,compact,0,0.012737685,0.12347112728618767
1,compact,0,0.012576484,0.14185162740494084
1,compact,0,0.012417303,0.16023212752369395
1,compact,0,0.012260115,0.17861262764244687
1,compact,0,0.012104885,0.19699312776120004
1,compact,0,0.0119516,0.21537362787995323
1,compact,0,0.011800235,0.2337541279987061
1,compact,0,0.011650764,0.25213462811745924
1,compact,0,0.0115031665,0.2705151282362124
1,compact,0,0.011357415,0.28889562835496524
1,compact,0,0.01121349,0.30727612847371844
1,compact,0,0.011071356,0.3256566285924716
1,compact,0,0.0109310215,0.34403712871122444
1,compact,0,0.010792435,0.3624176288299776
1,compact,0,0.010655592,0.3807981289487308
1,compact,0,0.010520467,0.39917862906748364
1,compact,0,0.010387035,0.4175591291862368
1,compact,0,0.01025527,0.43593962930499
1,compact,0,0.010125172,0.4543201294237428
1,compact,0,0.009996701,0.4727006295424961
1,compact,0,0.009869846,0.4910811296612492
1,compact,0,0.0097445855,0.509461629780002
1,compact,0,0.009620899,0.5278421298987552
1,compact,0,0.009498768,0.5462226300175085
1,compact,0,0.009378169,0.5646031301362612
1,compact,0,0.00925909,0.5829836302550144
1,compact,0,0.00914151,0.6013641303737676
1,compact,0,0.0090254005,0.6197446304925204
1,compact,0,0.008910764,0.6381251306112736
1,compact,0,0.008797565,0.6565056307300265
1,compact,0,0.008685797,0.6748861308487796
1,compact,0,0.008575429,0.6932666309675328
1,compact,0,0.008466452,0.711647131086286
1,compact,0,0.008358853,0.7300276312050391
1,compact,0,0.008252613,0.7484081313237919
1,compact,0,0.008147705,0.7667886314425449
1,compact,0,0.008044123,0.7851691315612979
1,compact,0,0.007941848,0.8035496316800512
1,compact,0,0.0078408625,0.8219301317988044
1,compact,0,0.007741147,0.8403106319175575
1,compact,0,0.0076426915,0.8586911320363103
1,compact,0,0.0075454805,0.8770716321550633
1,compact,0,0.0074494937,0.8954521322738163
1,compact,0,0.0073547256,0.9138326323925696
1,compact,0,0.0072611487,0.9322131325113228
1,compact,0,0.0071687554,0.950593632630076
1,compact,0,0.007077527,0.9689741327488286
1,compact,0,0.0069874576,0.9873546328675816
1,compact,0,0.0068985242,1.0057351329863349
1,compact,0,0.006810711,1.024115633105088
1,compact,0,0.006724011,1.0424961332238412
1,compact,0,0.0066384077,1.0608766333425939
1,compact,0,0.0065576234,1.079257133461347
1,compact,0,0.006498956,1.0976376335801
1,compact,0,0.0064408085,1.1160181336988533
1,compact,0,0.0063831806,1.1343986338176064
1,compact,0,0.0063260617,1.1527791339363596
1,compact,0,0.006269454,1.1711596340551123
1,compact,0,0.0062133498,1.1895401341738654
1,compact,0,0.0061577437,1.2079206342926183
1,compact,0,0.0061026327,1.2263011344113717
1,compact,0,0.006041051,1.2446816345301248
1,compact,0,0.0059653255,1.263062134648878
1,compact,0,0.005890547,1.2814426347676307
1,compact,0,0.0058167,1.2998231348863838
1,compact,0,0.0057437727,1.3182036350051367
1,compact,0,0.005671752,1.33658413512389
1,compact,0,0.0056006303,1.3549646352426432
1,compact,0,0.005530403,1.3733451353613964
1,compact,0,0.0054610404,1.391725635480149
1,compact,0,0.005392549,1.410106135598902
1,compact,0,0.005308872,1.428486635717655
1,compact,0,0.0052184914,1.4468671358364085
1,compact,0,0.0051296367,1.4652476359551616
1,compact,0,0.0050422917,1.4836281360739147
1,compact,0,0.0049564233,1.5020086361926677
1,compact,0,0.0048720115,1.5203891363114204
1,compact,0,0.0047890316,1.5387696364301735
1,compact,0,0.004707456,1.5571501365489269
1,compact,0,0.00463812,1.57553063666768
1,compact,0,0.004581769,1.5939111367864327
1,compact,0,0.0045261,1.6122916369051858
1,compact,0,0.0044711065,1.6306721370239388
1,compact,0,0.004416778,1.649052637142692
1,compact,0,0.004363105,1.6674331372614453
1,compact,0,0.0043100812,1.6858136373801984
1,compact,0,0.004257699,1.704194137498951
1,compact,0,0.0042059533,1.7225746376177045
1,compact,0,0.004154833,1.7409551377364572
1,compact,0,0.0041043316,1.7593356378552103
1,compact,0,0.00405444,1.7777161379739637
1,compact,0,0.004005209,1.7960966380927168
1,compact,0,0.003956593,1.8144771382114693
1,compact,0,0.003908564,1.8328576383302224
1,compact,0,0.00386112,1.851238138448976
1,compact,0,0.003814244,1.8696186385677287
1,compact,0,0.0037679388,1.887999138686482
1,compact,0,0.003722191,1.9063796388052352
1,compact,0,0.0036769975,1.924760138923988
1,compact,0,0.0036323487,1.9431406390427408
1,compact,0,0.0035916993,1.961521139161494
1,compact,0,0.0035574161,1.979901639280248
1,compact,0,0.003523462,1.9982821393990005
1,compact,0,0.0034898275,2.016662639517753
1,compact,0,0.0034565148,2.035043139636506
1,compact,0,0.0034235173,2.053423639755259
1,compact,0,0.0033908356,2.0718041398740126
1,compact,0,0.0033584626,2.0901846399927657
1,compact,0,0.0033263997,2.108565140111519
1,compact,0,0.0032946449,2.126945640230272
1,compact,0,0.0032631878,2.1453261403490247
1,compact,0,0.0032320316,2.1637066404677774
1,compact,0,0.0032011713,2.182087140586531
1,compact,0,0.003170604,2.200467640705284
1,compact,0,0.0031403287,2.218848140824037
1,compact,0,0.0031103417,2.2372286409427895
1,compact,0,0.003080639,2.2556091410615426
1,compact,0,0.00305122,2.273989641180296
1,compact,0,0.0030220812,2.2923701412990494
1,compact,0,0.0029932202,2.3107506414178025
1,compact,0,0.002964631,2.329131141536556
1,compact,0,0.002936318,2.3475116416553083
1,compact,0,0.0029082731,2.365892141774061
1,compact,0,0.0028804948,2.384272641892814
1,compact,0,0.0028529803,2.402653142011568
1,compact,0,0.0028257295,2.4210336421303205
1,compact,0,0.0027987398,2.4394141422490736
1,compact,0,0.0027720039,2.4577946423678267
1,compact,0,0.0027455243,2.4761751424865794
1,compact,0,0.0027192973,2.4945556426053326
1,compact,0,0.0026933174,2.5129361427240866
1,compact,0,0.0026675889,2.5313166428428397
1,compact,0,0.002642104,2.5496971429615924
1,compact,0,0.002616862,2.568077643080345
1,compact,0,0.002591859,2.5864581431990983
1,compact,0,0.0025670961,2.6048386433178514
1,compact,0,0.002542569,2.6232191434366046
1,compact,0,0.0025182758,2.6415996435553577
1,compact,0,0.0024942139,2.6599801436741104
1,compact,0,0.0024703804,2.6783606437928635
1,compact,0,0.002446775,2.6967411439116162
1,compact,0,0.0024233947,2.71512164403037
1,compact,0,0.002400236,2.7335021441491234
1,compact,0,0.0023772991,2.751882644267876
1,compact,0,0.0023545811,2.770263144386629
1,compact,0,0.0023320795,2.7886436445053824
1,compact,0,0.0023097906,2.8070241446241355
1,compact,0,0.0022877161,2.825404644742888
1,compact,0,0.002265852,2.843785144861641
1,compact,0,0.0022441968,2.862165644980394
1,compact,0,0.002222748,2.880546145099147
1,compact,0,0.0022015027,2.8989266452179
1,compact,0,0.0021804618,2.917307145336653
1,compact,0,0.0021596197,2.935687645455406
1,compact,0,0.0021389767,2.95406814557416
1,compact,0,0.0021185323,2.972448645692913
1,compact,0,0.0020982807,2.990829145811666
1,compact,0,0.0020782235,3.009209645930419
1,compact,0,0.0020583589,3.0275901460491723
1,compact,0,0.0020386812,3.045970646167925
1,compact,0,0.0020191919,3.064351146286678
1,compact,0,0.0019998888,3.0827316464054313
1,compact,0,0.0019807713,3.1011121465241844
1,compact,0,0.0019618345,3.1194926466429367
1,compact,0,0.0019430788,3.13787314676169
1,compact,0,0.0019245013,3.1562536468804434
1,compact,0,0.001906102,3.174634146999196
1,compact,0,0.0018878783,3.1930146471179497
1,compact,0,0.0018698286,3.211395147236703
1,compact,0,0.0018519511,3.2297756473554564
1,concavity,0,0.014258344,-1.1011454176224866
1,concavity,0,0.014567642,-1.0838515045913661
1,concavity,0,0.014883541,-1.0665575915602457
1,concavity,0,0.015206198,-1.0492636785291247
1,concavity,0,0.015535733,-1.0319697654980045
1,concavity,0,0.015872294,-1.0146758524668835
1,concavity,0,0.01621602,-0.9973819394357634
1,concavity,0,0.016567076,-0.9800880264046428
1,concavity,0,0.016925588,-0.962794113373522
1,concavity,0,0.01729174,-0.9455002003424015
1,concavity,0,0.01766566,-0.9282062873112809
1,concavity,0,0.018047515,-0.9109123742801603
1,concavity,0,0.018437464,-0.89361846124904
1,concavity,0,0.018835692,-0.8763245482179194
1,concavity,0,0.019242348,-0.8590306351867988
1,concavity,0,0.0196576,-0.8417367221556785
1,concavity,0,0.020081628,-0.8244428091245578
1,concavity,0,0.020514993,-0.8071488960934372
1,concavity,0,0.020959768,-0.7898549830623167
1,concavity,0,0.021413963,-0.772561070031196
1,concavity,0,0.021877788,-0.7552671570000755
1,concavity,0,0.022351429,-0.737973243968955
1,concavity,0,0.022835076,-0.7206793309378344
1,concavity,0,0.023328954,-0.7033854179067137
1,concavity,0,0.023833232,-0.6860915048755932
1,concavity,0,0.024348155,-0.6687975918444727
1,concavity,0,0.02487392,-0.6515036788133521
1,concavity,0,0.025410738,-0.6342097657822316
1,concavity,0,0.025958834,-0.6169158527511112
1,concavity,0,0.02651843,-0.5996219397199904
1,concavity,0,0.027089747,-0.58232802668887
1,concavity,0,0.027632654,-0.5650341136577495
1,concavity,0,0.028053835,-0.5477402006266288
1,concavity,0,0.028481254,-0.5304462875955082
1,concavity,0,0.02891499,-0.5131523745643877
1,concavity,0,0.029355135,-0.4958584615332671
1,concavity,0,0.029801777,-0.4785645485021467
1,concavity,0,0.030254994,-0.461270635471026
1,concavity,0,0.030714901,-0.44397672243990555
1,concavity,0,0.031181563,-0.42668280940878495
1,concavity,0,0.03165508,-0.4093888963776644
1,concavity,0,0.032135554,-0.39209498334654397
1,concavity,0,0.032623075,-0.3748010703154233
1,concavity,0,0.03311775,-0.3575071572843027
1,concavity,0,0.03361965,-0.3402132442531822
1,concavity,0,0.034128886,-0.32291933122206157
1,concavity,0,0.034645576,-0.3056254181909412
1,concavity,0,0.035169788,-0.28833150515982053
1,concavity,0,0.035701632,-0.2710375921287
1,concavity,0,0.036241222,-0.25374367909757944
1,concavity,0,0.036803335,-0.2364497660664588
1,concavity,0,0.037400316,-0.21915585303533838
1,concavity,0,0.03800657,-0.20186194000421773
1,concavity,0,0.03862227,-0.18456802697309727
1,concavity,0,0.039247535,-0.16727411394197667
1,concavity,0,0.039882503,-0.14998020091085607
1,concavity,0,0.040382814,-0.13268628787973555
1,concavity,0,0.040768407,-0.11539237484861495
1,concavity,0,0.041015998,-0.09809846181749449
1,concavity,0,0.041265026,-0.08080454878637378
1,concavity,0,0.0415155,-0.06351063575525329
1,concavity,0,0.04176745,-0.0462167227241328
1,concavity,0,0.04202084,-0.028922809693012308
1,concavity,0,0.042275704,-0.011628896661891597
1,concavity,0,0.042532045,0.005665016369228894
1,concavity,0,0.042789873,0.022958929400349378
1,concavity,0,0.043049198,0.040252842431470086
1,concavity,0,0.04331001,0.057546755462590575
1,concavity,0,0.043572344,0.07484066849371107
1,concavity,0,0.043836173,0.09213458152483155
1,concavity,0,0.04410154,0.10942849455595229
1,concavity,0,0.04436845,0.1267224075870728
1,concavity,0,0.04463689,0.14401632061819325
1,concavity,0,0.04490688,0.16131023364931396
1,concavity,0,0.04517841,0.17860414668043442
1,concavity,0,0.04545152,0.1958980597115549
1,concavity,0,0.045636233,0.21319197274267565
1,concavity,0,0.045799218,0.23048588577379614
1,concavity,0,0.04596276,0.24777979880491666
1,concavity,0,0.04612685,0.2650737118360371
1,concavity,0,0.046291478,0.2823676248671578
1,concavity,0,0.046456706,0.2996615378982784
1,concavity,0,0.04662248,0.3169554509293988
1,concavity,0,0.04678881,0.3342493639605196
1,concavity,0,0.04695571,0.35154327699164
1,concavity,0,0.04712316,0.36883719002276044
1,concavity,0,0.047291193,0.3861311030538812
1,concavity,0,0.04745979,0.40342501608500164
1,concavity,0,0.047628954,0.4207189291161222
1,concavity,0,0.047798704,0.4380128421472426
1,concavity,0,0.047969013,0.4553067551783634
1,concavity,0,0.048139896,0.4726006682094839
1,concavity,0,0.04831139,0.4898945812406045
1,concavity,0,0.048436012,0.5071884942717251
1,concavity,0,0.04842431,0.5244824073028456
1,concavity,0,0.048412625,0.541776320333966
1,concavity,0,0.04840094,0.5590702333650867
1,concavity,0,0.048389256,0.5763641463962073
1,concavity,0,0.048377573,0.5936580594273277
1,concavity,0,0.048365887,0.6109519724584481
1,concavity,0,0.048354212,0.628245885489569
1,concavity,0,0.04834254,0.6455397985206894
1,concavity,0,0.048288934,0.6628337115518099
1,concavity,0,0.047957044,0.6801276245829306
1,concavity,0,0.047627315,0.6974215376140511
1,concavity,0,0.047299758,0.7147154506451716
1,concavity,0,0.04697434,0.7320093636762921
1,concavity,0,0.046651036,0.7493032767074127
1,concavity,0,0.04632987,0.7665971897385332
1,concavity,0,0.046010785,0.7838911027696539
1,concavity,0,0.04569381,0.8011850158007745
1,concavity,0,0.0453789,0.818478928831895
1,concavity,0,0.045066077,0.8357728418630154
1,concavity,0,0.044755302,0.8530667548941363
1,concavity,0,0.044446547,0.8703606679252567
1,concavity,0,0.044139866,0.8876545809563771
1,concavity,0,0.04383517,0.9049484939874975
1,concavity,0,0.0435325,0.9222424070186178
1,concavity,0,0.043231808,0.9395363200497394
1,concavity,0,0.04293312,0.9568302330808593
1,concavity,0,0.042636402,0.97412414611198
1,concavity,0,0.042341627,0.9914180591431004
1,concavity,0,0.042048816,1.008711972174221
1,concavity,0,0.04175793,1.0260058852053415
1,concavity,0,0.04146898,1.043299798236462
1,concavity,0,0.04118193,1.0605937112675827
1,concavity,0,0.040896792,1.0778876242987034
1,concavity,0,0.040613543,1.095181537329824
1,concavity,0,0.040332176,1.1124754503609444
1,concavity,0,0.04005267,1.129769363392065
1,concavity,0,0.039775044,1.1470632764231854
1,concavity,0,0.03949923,1.1643571894543059
1,concavity,0,0.03922526,1.181651102485427
1,concavity,0,0.038953125,1.198945015516547
1,concavity,0,0.03868279,1.2162389285476678
1,concavity,0,0.038414262,1.233532841578788
1,concavity,0,0.03814753,1.2508267546099088
1,concavity,0,0.037882566,1.2681206676410293
1,concavity,0,0.037619382,1.2854145806721495
1,concavity,0,0.037357926,1.3027084937032707
1,concavity,0,0.037098248,1.3200024067343912
1,concavity,0,0.036840297,1.3372963197655117
1,concavity,0,0.03658408,1.354590232796632
1,concavity,0,0.036329567,1.3718841458277529
1,concavity,0,0.036076754,1.3891780588588734
1,concavity,0,0.035825647,1.406471971889994
1,concavity,0,0.035576213,1.4237658849211143
1,concavity,0,0.035328466,1.441059797952235
1,concavity,0,0.035082355,1.4583537109833553
1,concavity,0,0.03483793,1.4756476240144762
1,concavity,0,0.034595136,1.4929415370455963
1,concavity,0,0.034353964,1.510235450076717
1,concavity,0,0.034114417,1.527529363107838
1,concavity,0,0.03387647,1.5448232761389584
1,concavity,0,0.03364015,1.5621171891700787
1,concavity,0,0.033405397,1.5794111022011994
1,concavity,0,0.033172254,1.59670501523232
1,concavity,0,0.032940656,1.6139989282634404
1,concavity,0,0.032710634,1.6312928412945609
1,concavity,0,0.032482166,1.648586754325682
1,concavity,0,0.032255244,1.6658806673568023
1,concavity,0,0.03203,1.683174580387923
1,concavity,0,0.03189323,1.7004684934190435
1,concavity,0,0.031757016,1.7177624064501633
1,concavity,0,0.03162136,1.735056319481284
1,concavity,0,0.031486265,1.7523502325124047
1,concavity,0,0.031351738,1.769644145543526
1,concavity,0,0.031217761,1.786938058574646
1,concavity,0,0.031084338,1.8042319716057664
1,concavity,0,0.030951472,1.8215258846368871
1,concavity,0,0.03081915,1.838819797668008
1,concavity,0,0.030687375,1.856113710699128
1,concavity,0,0.030556155,1.8734076237302488
1,concavity,0,0.030425461,1.890701536761369
1,concavity,0,0.030295324,1.90799544979249
1,concavity,0,0.030165719,1.9252893628236103
1,concavity,0,0.030036652,1.9425832758547312
1,concavity,0,0.029908132,1.9598771888858515
1,concavity,0,0.029842326,1.977171101916972
1,concavity,0,0.029862743,1.9944650149480927
1,concavity,0,0.029883182,2.0117589279792134
1,concavity,0,0.029903628,2.0290528410103335
1,concavity,0,0.029924063,2.0463467540414544
1,concavity,0,0.029944545,2.063640667072575
1,concavity,0,0.029965037,2.080934580103696
1,concavity,0,0.029985515,2.098228493134816
1,concavity,0,0.030006029,2.115522406165937
1,concavity,0,0.030026553,2.1328163191970564
1,concavity,0,0.030041084,2.1501102322281778
1,concavity,0,0.029809942,2.1674041452592983
1,concavity,0,0.029580511,2.1846980582904187
1,concavity,0,0.029402941,2.2019919713215392
1,concavity,0,0.02923446,2.21928588435266
1,concavity,0,0.029066894,2.2365797973837807
1,concavity,0,0.028900275,2.2538737104149007
1,concavity,0,0.028734574,2.2711676234460216
1,concavity,0,0.028569803,2.288461536477142
1,concavity,0,0.02840594,2.3057554495082626
1,concavity,0,0.028242992,2.3230493625393827
1,concavity,0,0.028080944,2.340343275570504
1,concavity,0,0.027919807,2.3576371886016245
1,concavity,0,0.027759578,2.374931101632745
1,concavity,0,0.027600225,2.392225014663865
1,concavity,0,0.027441768,2.4095189276949855
1,concavity,0,0.02728419,2.426812840726106
1,concavity,0,0.02712751,2.4441067537572274
1,concavity,0,0.026971687,2.461400666788348
1,concavity,0,0.02681674,2.4786945798194684
1,concavity,0,0.02666267,2.495988492850589
1,concavity,0,0.026509447,2.5132824058817094
1,concavity,0,0.02635709,2.5305763189128294
1,concavity,0,0.026205571,2.5478702319439503
1,concavity,0,0.026054908,2.565164144975071
1,concavity,0,0.025905095,2.582458058006192
1,concavity,0,0.025756106,2.599751971037312
1,concavity,0,0.025607962,2.6170458840684327
1,concavity,0,0.025460636,2.634339797099553
1,concavity,0,0.025314145,2.6516337101306737
1,concavity,0,0.025168475,2.668927623161794
1,concavity,0,0.025023619,2.6862215361929156
1,concavity,0,0.024879577,2.703515449224036
1,concavity,0,0.024757214,2.7208093622551557
1,concavity,0,0.024644937,2.7381032752862766
1,concavity,0,0.02453315,2.7553971883173967
1,concavity,0,0.024421852,2.7726911013485167
1,concavity,0,0.024311053,2.7899850143796385
1,concavity,0,0.024200756,2.807278927410759
1,concavity,0,0.024090923,2.8245728404418795
1,concavity,0,0.023981586,2.841866753473
1,concavity,0,0.023872722,2.8591606665041205
1,concavity,0,0.023764364,2.8764545795352414
1,concavity,0,0.023656469,2.893748492566361
1,concavity,0,0.02354905,2.9110424055974815
1,concavity,0,0.023442121,2.9283363186286024
1,concavity,0,0.023335658,2.945630231659723
1,concavity,0,0.023229662,2.9629241446908434
1,concavity,0,0.023124151,2.9802180577219644
1,concavity,0,0.02301909,2.997511970753085
1,concavity,0,0.022914508,3.0148058837842053
1,concavity,0,0.022810383,3.0320997968153267
1,concavity,0,0.022706732,3.0493937098464463
1,concavity,0,0.022603529,3.0666876228775677
1,concavity,0,0.022500789,3.083981535908688
1,concavity,0,0.022398503,3.1012754489398078
1,concavity,0,0.022296667,3.1185693619709287
1,concavity,0,0.022195289,3.1358632750020483
1,concavity,0,0.022094373,3.15315718803317
1,concavity,0,0.021993887,3.1704511010642897
1,concavity,0,0.021893853,3.1877450140954107
1,concavity,0,0.021794267,3.205038927126531
1,conPts,0,0.0054368796,-1.2641850385170834
1,conPts,0,0.005690613,-1.247196958600015
1,conPts,0,0.0059561175,-1.2302088786829464
1,conPts,0,0.006233932,-1.2132207987658779
1,conPts,0,0.0065246196,-1.196232718848809
1,conPts,0,0.0068287654,-1.1792446389317406
1,conPts,0,0.007170015,-1.1622565590146725
1,conPts,0,0.007535232,-1.145268479097604
1,conPts,0,0.007918896,-1.1282803991805352
1,conPts,0,0.008321935,-1.1112923192634667
1,conPts,0,0.00874531,-1.0943042393463984
1,conPts,0,0.009178373,-1.07731615942933
1,conPts,0,0.009616907,-1.0603280795122612
1,conPts,0,0.0100761885,-1.0433399995951929
1,conPts,0,0.010557162,-1.0263519196781246
1,conPts,0,0.011060841,-1.0093638397610558
1,conPts,0,0.011588271,-0.9923757598439872
1,conPts,0,0.0121405395,-0.9753876799269188
1,conPts,0,0.012718792,-0.9583996000098504
1,conPts,0,0.01332422,-0.9414115200927818
1,conPts,0,0.013958047,-0.9244234401757132
1,conPts,0,0.01462159,-0.9074353602586448
1,conPts,0,0.015316175,-0.8904472803415763
1,conPts,0,0.016043223,-0.8734592004245079
1,conPts,0,0.016804207,-0.8564711205074395
1,conPts,0,0.01760062,-0.8394830405903708
1,conPts,0,0.018434083,-0.8224949606733023
1,conPts,0,0.019306235,-0.8055068807562337
1,conPts,0,0.020218797,-0.7885188008391651
1,conPts,0,0.021173572,-0.7715307209220966
1,conPts,0,0.022172408,-0.7545426410050284
1,conPts,0,0.023219537,-0.7375545610879598
1,conPts,0,0.02434241,-0.7205664811708913
1,conPts,0,0.02551817,-0.7035784012538228
1,conPts,0,0.026749153,-0.6865903213367542
1,conPts,0,0.028037807,-0.6696022414196856
1,conPts,0,0.02938667,-0.6526141615026173
1,conPts,0,0.030798381,-0.6356260815855488
1,conPts,0,0.032275654,-0.6186380016684803
1,conPts,0,0.0338213,-0.6016499217514117
1,conPts,0,0.03543828,-0.5846618418343432
1,conPts,0,0.037129562,-0.5676737619172746
1,conPts,0,0.03839396,-0.5506856820002063
1,conPts,0,0.039553966,-0.5336976020831377
1,conPts,0,0.0407475,-0.5167095221660692
1,conPts,0,0.041975517,-0.4997214422490008
1,conPts,0,0.043238837,-0.4827333623319322
1,conPts,0,0.044538442,-0.4657452824148637
1,conPts,0,0.04587523,-0.44875720249779527
1,conPts,0,0.04725013,-0.4317691225807267
1,conPts,0,0.04866417,-0.41478104266365823
1,conPts,0,0.05011828,-0.3977929627465897
1,conPts,0,0.05161348,-0.3808048828295212
1,conPts,0,0.053150795,-0.3638168029124528
1,conPts,0,0.05473127,-0.34682872299538414
1,conPts,0,0.05635593,-0.3298406430783157
1,conPts,0,0.058025867,-0.31285256316124727
1,conPts,0,0.059742145,-0.2958644832441787
1,conPts,0,0.061505873,-0.27887640332711017
1,conPts,0,0.0633182,-0.26188832341004176
1,conPts,0,0.065180175,-0.24490024349297326
1,conPts,0,0.067092985,-0.2279121635759047
1,conPts,0,0.0690578,-0.21092408365883614
1,conPts,0,0.071075745,-0.19393600374176767
1,conPts,0,0.07314805,-0.17694792382469912
1,conPts,0,0.07527588,-0.15995984390763063
1,conPts,0,0.07746043,-0.1429717639905621
1,conPts,0,0.079702914,-0.12598368407349358
1,conPts,0,0.08200454,-0.10899560415642505
1,conPts,0,0.08427783,-0.09200752423935654
1,conPts,0,0.0864995,-0.075019444322288
1,conPts,0,0.09017562,-0.05803136440521973
1,conPts,0,0.09399189,-0.0410432844881512
1,conPts,0,0.09795225,-0.02405520457108268
1,conPts,0,0.10206074,-0.007067124654014156
1,conPts,0,0.10632118,0.009920955263054363
1,conPts,0,0.110737585,0.026909035180122883
1,conPts,0,0.11531377,0.043897115097191415
1,conPts,0,0.120053485,0.06088519501425992
1,conPts,0,0.12496054,0.07787327493132845
1,conPts,0,0.13011785,0.09486135484839693
1,conPts,0,0.13548242,0.11184943476546548
1,conPts,0,0.14076582,0.128837514682534
1,conPts,0,0.1456659,0.14582559459960254
1,conPts,0,0.15070656,0.16281367451667084
1,conPts,0,0.15588985,0.17980175443373936
1,conPts,0,0.16121756,0.19678983435080788
1,conPts,0,0.1666914,0.21377791426787643
1,conPts,0,0.17231293,0.2307659941849449
1,conPts,0,0.17914835,0.24775407410201344
1,conPts,0,0.18775389,0.264742154019082
1,conPts,0,0.19667378,0.28173023393615043
1,conPts,0,0.20590995,0.298718313853219
